,indexing,posSentScore,negSentScore,snowScore,title
1866,000001_2012-12-26_68,0,0,0.87093,＜做空大蓝筹、建仓题材与中小市值＞买只买小盘
1867,000001_2012-12-26_69,0,0,0.01813,减仓为上！ 调仓换股＜＜建仓==只买小盘股＞＞
1868,000001_2012-12-26_70,0,0,0.09162,远离银行＜明天跳水＞惯性冲顶高点了哦快跑！
1869,000001_2012-12-26_72,0,0,0.23232,涨的最少，跌得最多，后爹还是不行啊。
1870,000001_2012-12-26_73,0,0,0.08047,▲▲铺天盖地的大卖盘呀，不清仓的可真是傻透啦
1871,000001_2012-12-26_74,0,0,0.80311,嘉宝实业，重大热门题材！最后加仓良机！拉升暴
1872,000001_2012-12-26_75,0,0,0.34966,002242九阳股份超跌绩优股2012年前三季度每股收
1873,000001_2012-12-26_76,0,0,0.71141,在强大，也要为头脑发热买单，哈哈，阿呆
1874,000001_2012-12-26_77,0,0,0.71141,在强大，也要为头脑发热买单，哈哈，阿呆
1875,000001_2012-12-26_78,0,0,0.69846,抛出换股没说的，买进环旭待涨
1876,000001_2012-12-26_81,0,0,0.5087,买
1877,000001_2012-12-26_82,0,0,0.10477,消灭霉国发西死角死杂种马剁了逼拉里
1878,000001_2012-12-26_83,0,0,0.99973,由于主力急功近利，透支明年行情，明年更难，阿
1879,000001_2012-12-26_84,0,0,0.08951,国际风暴来袭道指将破13000蹦8000去上指2200点
1880,000001_2012-12-26_85,0,0,0.93506,年末铁矿石拉涨近50％ 复苏前兆还是反弹尾声
1881,000001_2012-12-26_86,0,0,0.31156,█████开盘3分钟内立即清仓啊暴跌开始啦█
1882,000001_2012-12-26_87,0,0,0.27286,最新消息：著名股票博客（熊市飞扬）已经死在黎
1883,000001_2012-12-26_89,0,0,0.38602,踏空机构及价值投资机构注意:我们闻到白酒股香
1884,000001_2012-12-26_91,0,0,0.90536,致黑山老妖怪-别拿无知当饭吃！二级市场买平安
1885,000001_2012-12-27_0,0,0,0.3981,三年不分红，长期拿着股票，等于一张空头支票。
1886,000001_2012-12-27_2,0,0,0.80382,你想买发行价6折的股票吗？601339百隆东方小盘
1887,000001_2012-12-27_3,0,0,0.759,又一个珠江实业、浦东金桥！拉升在即的低估低价
1888,000001_2012-12-27_4,0,0,0.78136,1未来的大牛股－－－攀钢钒钛
1889,000001_2012-12-27_6,0,0,0.93438,平安银行每每拉尾盘每每调整就在近期发生
1890,000001_2012-12-27_7,0,0,0.8432,无知无畏  无欲无惧...*ST泰复黄金股， 涨不停4
1891,000001_2012-12-27_8,0,0,0.17688,平安今天登上银行板涨幅冠军宝座。
1892,000001_2012-12-27_9,0,0,0.31197,反对平安低价增发
1893,000001_2012-12-27_10,0,0,0.52035,军工龙头《西部材料002149》小盘耐高温合金飞机
1894,000001_2012-12-27_12,0,0,0.59594,601117中国化学上涨目标位15--17元，坚定持有。
1895,000001_2012-12-27_13,0,0,0.59594,601117中国化学上涨目标位15--17元，坚定持有。
1896,000001_2012-12-27_16,0,0,0.40569,终于争回一口气了，大家顶起！！！
1897,000001_2012-12-27_19,0,0,0.20525,○平安银行十分利好啊
1898,000001_2012-12-27_20,0,0,0.03447,○平安银行未来走势利好迎新年
1899,000001_2012-12-27_21,0,0,0.33611,小散真好骗，大盘股拉股指，大小非出货︻$▅▆
1900,000001_2012-12-27_23,0,0,0.06422,太垃圾了
1901,000001_2012-12-27_24,0,0,0.76492,1000点有牛市
1902,000001_2012-12-27_27,0,0,0.77385,000547--4G引领市场，携军工技术进军新能源领域
1903,000001_2012-12-27_28,0,0,0.23241,主力是不是在收集筹码呀
1904,000001_2012-12-27_29,0,0,0.25658,明日银行、地产大涨
1905,000001_2012-12-27_30,0,0,0.22316,到顶了，大跳水表演开始了！明天加速跌！
1906,000001_2012-12-27_31,0,0,0.39218,要调整咯
1907,000001_2012-12-27_32,0,0,0.57539,强阻力区，小心一点
1908,000001_2012-12-27_33,0,0,0.10141,大盘股脉冲行情 !回落套人 ＜明天大跌，看吧跳
1909,000001_2012-12-27_35,0,0,0.01503,套人了再不跑等死!---------调仓换股-出货要
1910,000001_2012-12-27_36,0,0,0.00572,明天大回 拉高出货 走上策 别掉以轻心.逃跑
1911,000001_2012-12-27_37,0,0,0.09047,000031涨幅也太少了吧 草 就是不动 哎！！！！
1912,000001_2012-12-27_39,0,0,0.97894,谢谢庄，进000663永安林业，181万亩美丽稀土林
1913,000001_2012-12-27_43,0,0,0.0202,套人了再不跑等死!调仓换股------＜只买小盘股
1914,000001_2012-12-27_49,0,0,0.50456,下午尾盘只涨指数，观望的多，动的少，圈圈涨
1915,000001_2012-12-27_50,0,0,0.70859,翻年新股出笼
1916,000001_2012-12-27_51,0,0,0.55184,中国就是傻逼太多，跌的时候一路不回头，涨的时
1917,000001_2012-12-27_54,0,0,0.99562,谢谢庄，进000663永安林业，181万亩美丽林地，
1918,000001_2012-12-27_55,0,0,0.01822,套人了再不跑等死!调仓换股＜=只买小盘股＞＞
1919,000001_2012-12-27_56,0,0,0.87572,无量上拉，假突破，真出货，危险！
1920,000001_2012-12-27_59,0,0,0.00572,明天大回 拉高出货 走上策 别掉以轻心.逃跑
1921,000001_2012-12-27_60,0,0,0.92136,牛市不言顶，未来6000点突破一点问题没有，退市
1922,000001_2012-12-27_61,0,0,0.0904,最后的一棒，不清仓还待何时啊！清仓为上！
1923,000001_2012-12-27_62,0,0,0.01822,套人了再不跑等死!调仓换股＜=只买小盘股＞＞
1924,000001_2012-12-27_64,0,0,0.65752,两市住力出逃50亿了逃吧
1925,000001_2012-12-27_66,0,0,0.61434,大盘不能向上突破喇叭口上轨必然向下重挫喇叭口
1926,000001_2012-12-27_67,0,0,0.79739,大顶之兆凡遇之不可不慎宜迅速清仓退出观望
1927,000001_2012-12-27_68,0,0,0.7298,清仓观望
1928,000001_2012-12-27_70,0,0,0.938,葛洲坝，吾看好你
1929,000001_2012-12-27_71,0,0,0.38239,反弹见顶了
1930,000001_2012-12-27_72,0,0,0.80637,股猴：市场总体看好
1931,000001_2012-12-27_73,0,0,0.0904,最后的一棒，不清仓还待何时啊！清仓为上！
1932,000001_2012-12-27_74,0,0,0.01822,套人了再不跑等死!调仓换股＜=只买小盘股＞＞
1933,000001_2012-12-27_76,0,0,0.46356,短线杀跌空间足足有余，哈哈，阿呆
1934,000001_2012-12-27_78,0,0,0.05619,明天大回 拉高出货 走上策 别掉以轻心.跑
1935,000001_2012-12-27_79,0,0,0.68863,第二个珠江实业、浦东金桥！拉升在即的低估低价
1936,000001_2012-12-27_81,0,0,0.01822,套人了再不跑等死!调仓换股＜=只买小盘股＞＞
1937,000001_2012-12-27_83,0,0,0.60985,●●量比很大，都在抛，请即使清仓............
1938,000001_2012-12-27_84,0,0,0.99259,传王亚伟私募要买600375华菱星马及600666西南药
1939,000001_2012-12-27_88,0,0,0.33484,快快进场、重仓条件年报高送派的；华录百纳，不
1940,000001_2012-12-27_89,0,0,0.99972,600361华联综超，巴菲特疑有意收购美仓储超市龙
1941,000001_2012-12-27_90,0,0,0.35447,出货要跌了
1942,000001_2012-12-28_2,0,0,0.99357,大盘仍在上涨，而出现放量滞涨00001=滞涨-准备
1943,000001_2012-12-28_3,0,0,0.263,银行中的垃圾股，000001 基金借反弹大抛！
1944,000001_2012-12-28_8,0,0,0.04297,佘克远：银行股跌破净资产令人费解，投资机会难
1945,000001_2012-12-28_11,0,0,0.89223,闽福发--黄金＋军工＋通信＋参股金融＋低价=即
1946,000001_2012-12-28_12,0,0,0.15305,银行中的垃圾股，000001 基金借反弹减仓 开始大
1947,000001_2012-12-28_13,0,0,0.95586,希望新的一年不断涨，但是股票市场有涨就有跌
1948,000001_2012-12-28_14,0,0,0.95586,希望新的一年不断涨，但是股票市场有涨就有跌
1949,000001_2012-12-28_15,0,0,0.99031,大盘仍在上涨，而上涨中却出现放量滞涨=滞涨-准
1950,000001_2012-12-28_16,0,0,0.23172,最后一单是那个卖的啊？
1951,000001_2012-12-28_20,0,0,0.99961,股市涨，经济涨，明年一季度，银行业绩靓丽！！
1952,000001_2012-12-28_21,0,0,0.99435,今天是值得纪念的日子，大盘站上牛熊分界线，
1953,000001_2012-12-28_22,0,0,0.75417,机会
1954,000001_2012-12-28_23,0,0,0.29027,大盘股抛弃，能分多少钱，等回调买入低价小盘绩
1955,000001_2012-12-28_26,0,0,0.2247,做空的犹如飞蛾扑火，螳螂挡车，逆市，极具牺牲
1956,000001_2012-12-28_27,0,0,0.78483,大盘反弹进入尾声
1957,000001_2012-12-28_28,0,0,0.70859,5.38买入：600624
1958,000001_2012-12-28_30,0,0,0.2631,冲高必回落，大家别做白日梦了，平安银行今天绝
1959,000001_2012-12-28_32,0,0,0.65183,买000815本月30号义重组，可能有大戏
1960,000001_2012-12-28_33,0,0,0.88622,◆★◆★◆最严重低估的股票◆★◆★◆
1961,000001_2012-12-28_34,0,0,0.19669,搞死的就是习惯做空的，惨死，全国股民会一批批
1962,000001_2012-12-28_37,0,0,0.1536,多头多积德  猛拉大盘 把做空的都弄爆仓 
1963,000001_2012-12-28_38,0,0,0.34537,牛市从过半年线就已经展开，40万亿10年城市化，
1964,000001_2012-12-28_40,0,0,0.75647,注意银行板块今天回光返照
1965,000001_2012-12-28_41,0,0,0.00238,远离妖股，--太垃圾了不跑等死!调仓换股--＜只
1966,000001_2012-12-28_43,0,0,0.12476,牛市产生了，平安银行当冲击30元啊！
1967,000001_2012-12-28_44,0,0,0.99031,大盘仍在上涨，而上涨中却出现放量滞涨=滞涨-准
1968,000001_2012-12-28_45,0,0,0.00369,银行中的垃圾股，000001  调仓换股-＜建仓买小
1969,000001_2012-12-28_50,0,0,0.49356,中金公司要收购平安银行
1970,000001_2012-12-28_51,0,0,0.95636,期指多头逼空，违背市场规律，机会死的很惨，阿
1971,000001_2012-12-28_52,0,0,0.77352,大胆建仓 必到18块
1972,000001_2012-12-28_53,0,0,0.41104,今天站不上年线就出逃
1973,000001_2012-12-28_55,0,0,0.55057,为了低价增发，必须打压股价，直到证监会审批。
1974,000001_2012-12-28_58,0,0,0.38134,广州有珠江上海有嘉宝！拉升在即的低估低价大上
1975,000001_2012-12-28_59,0,0,0.18942,冲高筑顶------调仓换股-出货要跌危险
1976,000001_2012-12-28_60,0,0,0.2194,让庄家裸泳！不行了，赶紧抛高位逃命正当时！！
1977,000001_2012-12-28_61,0,0,0.38278,赤裸裸的拉高出货！骗散户，套的大顶之兆凡宜
1978,000001_2012-12-28_62,0,0,0.11765,用友软件回购注销这么大利好咋不长
1979,000001_2012-12-28_63,0,0,0.00325,银行中的垃圾股，000001＜建仓=中小板股＞只买
1980,000001_2012-12-28_64,0,0,0.99031,大盘仍在上涨，而上涨中却出现放量滞涨=滞涨-准
1981,000001_2012-12-28_65,0,0,0.89223,闽福发--黄金＋军工＋通信＋参股金融＋低价=即
1982,000001_2012-12-28_67,0,0,0.1189,下午发起总攻银行股领涨!
1983,000001_2012-12-28_68,0,0,0.03705,高位调整，主力出货明显，头部形成，大跌在即。
1984,000001_2012-12-28_70,0,0,0.99031,大盘仍在上涨，而上涨中却出现放量滞涨=滞涨-准
1985,000001_2012-12-28_72,0,0,0.29309,不到1000点可以卖出
1986,000001_2012-12-28_73,0,0,0.37886,出货
1987,000001_2012-12-28_74,0,0,0.1468,最后的一棒，清仓为上！套人了------调仓换股-
1988,000001_2012-12-28_75,0,0,0.99031,大盘仍在上涨，而上涨中却出现放量滞涨=滞涨-准
1989,000001_2012-12-28_76,0,0,0.65074,靠钢筋水泥怎么会有希望，房地产泡沫不破，牛市
1990,000001_2012-12-28_77,0,0,0.54266,昨天涨第一，今天跌第一，
1991,000001_2012-12-28_78,0,0,0.70859,大盘创新低是必然的
1992,000001_2012-12-28_79,0,0,0.29482,██████崩盘啦..崩盘啦..崩盘啦█████
1993,000001_2012-12-28_81,0,0,0.96962,大小非吃的饱饱的，感谢多头，加油，哈哈，阿呆
1994,000001_2012-12-28_83,0,0,0.60061,业界认可平安银行一直努力创新
1995,000001_2012-12-28_84,0,0,0.84486,凭接强势资源，平安银行未来发展一片利好
1996,000001_2012-12-28_86,0,0,0.86139,多头继续拉，我被轧空了，加油，哈哈，阿呆
1997,000001_2012-12-28_87,0,0,0.96533,抓住次新股的突破上涨机会----以岭
1998,000001_2012-12-28_90,0,0,0.7286,十九元成本有希望解脱吗
1999,000001_2012-12-28_93,0,0,0.17719,龙头深圳主板唯一银行股，深发展
2000,000001_2012-12-28_94,0,0,0.27552,大宗交易有卖便有买，现在应看成主动买，价格是
2001,000001_2012-12-28_96,0,0,0.04277,银行中的垃圾股平安银行---基金大抛！远离妖股
2002,000001_2012-12-28_97,0,0,0.07269,★『最牛承诺低过25元不减持，机构闻讯疯狂买进
2003,000001_2012-12-28_98,0,0,0.01304,银行中的垃圾股，000001 调仓换股-＜建仓买小盘
2004,000001_2012-12-28_99,0,0,0.99031,大盘仍在上涨，而上涨中却出现放量滞涨=滞涨-准
2005,000001_2012-12-28_107,0,0,0.99031,大盘仍在上涨，而上涨中却出现放量滞涨=滞涨-准
2006,000001_2012-12-28_108,0,0,0.04277,银行中的垃圾股平安银行---基金大抛！远离妖股
2007,000001_2012-12-28_109,0,0,0.96816,购东银.三个涨停板的空间.迪马股份.净利润增长3
2008,000001_2012-12-28_112,0,0,0.99687,融资铜千亿信贷链面临断裂风险 或步钢贸后尘
2009,000001_2012-12-28_114,0,0,0.56352,八大理由支持中线看涨 大盘短线有望继续上攻
2010,000001_2012-12-28_115,0,0,0.9357,▌创业板小非成本极低疯狂套现（伪高成长） 新
2011,000001_2012-12-28_116,0,0,0.92895,寻找补涨牛股：此波只涨9％，业绩预增70％！市
2012,000001_2012-12-28_118,0,0,0.59244,继续关注小市值老牌绩优股、兑现涨幅过大个股
2013,000001_2012-12-28_119,0,0,0.01304,银行中的垃圾股，000001 调仓换股-＜建仓买小盘
2014,000001_2012-12-28_120,0,0,0.99031,大盘仍在上涨，而上涨中却出现放量滞涨=滞涨-准
2015,000001_2012-12-28_124,0,0,0.03071,下周一会不会跌，为什么尾盘猛跌一毛？
2016,000001_2012-12-28_125,0,0,0.99886,落后大盘大胆买入有补涨要求000078海王生物
2017,000001_2012-12-28_126,0,0,0.99886,落后大盘大胆买入有补涨要求000078海王生物
2018,000001_2012-12-28_128,0,0,0.99617,险资借股市上涨调仓，明年重点放在固定收益及另
2019,000001_2012-12-28_129,0,0,0.79447,"美""悬崖""影响全球经济，注意减仓了"
2020,000001_2012-12-31_1,0,0,0.42599,我的帖子就是你买股依据，还免费--看见我的帖子
2021,000001_2012-12-31_3,0,0,0.2484,敢于最早公布年报的绩优小盘银行股--平安银行！
2022,000001_2012-12-31_4,0,0,0.00425,000001平安银行2012年年报将于2013年3月8日公告
2023,000001_2012-12-31_6,0,0,0.97713,皮海洲：*ST创智*ST中钨不同命运 退市也拼爹？
2024,000001_2012-12-31_7,0,0,0.28994,长长记性：铁公鸡持续打尾市往往大阴线即将到来
2025,000001_2012-12-31_8,0,0,0.78656,大家发，节后逢高分批卖出题材股，逢低分批买进
2026,000001_2012-12-31_9,0,0,0.39487,反弹后股市仍将震荡下行，重回2000点下方  清仓
2027,000001_2012-12-31_11,0,0,0.92516,沪指2012年线收阳A股躲过全球百年历史最熊市！
2028,000001_2012-12-31_12,0,0,0.11769,都在抛，.....2只银行股票，赚16％，清仓了....
2029,000001_2012-12-31_14,0,0,0.35289,3岁的孩子都知道入袋为安，不可能不清仓哦
2030,000001_2012-12-31_16,0,0,0.82397,大盘在飞个股滞涨二八来了
2031,000001_2012-12-31_17,0,0,0.92426,下跌中继
2032,000001_2012-12-31_18,0,0,0.28944,感谢马司机俺们12.8元抄底筹码在16.10元交还给
2033,000001_2012-12-31_19,0,0,0.46298,最后一刻总是大跌.
2034,000001_2012-12-31_20,0,0,0.57453,这孙子每天尾盘砸盘，，，
2035,000001_2012-12-31_27,0,0,0.39825,今天果断抛出换股，买进环旭待涨
2036,000001_2012-12-31_29,0,0,0.38134,广州有珠江上海有嘉宝！拉升在即的低估低价大上
2037,000001_2012-12-31_32,0,0,0.38134,广州有珠江上海有嘉宝！拉升在即的低估低价大上
2038,000001_2012-12-31_34,0,0,0.92743,现在赶快买入600745，中茵股份，我们是国信证券
2039,000001_2012-12-31_36,0,0,0.05759,大牛市来了，买呀！！！让空头爆仓
2040,000001_2012-12-31_37,0,0,0.35289,3岁的孩子都知道入袋为安，不可能不清仓哦
2041,000001_2012-12-31_38,0,0,0.17507,今天终于把最后200万投进去了
2042,000001_2012-12-31_39,0,0,0.36602,中小板创业板个股调整已经开始，阿呆
2043,000001_2012-12-31_40,0,0,0.59601,现在进平安银行是傻瓜，主力都偷偷的在一点点跑
2044,000001_2012-12-31_42,0,0,0.08738,大盘分时顶背离，股指随时会出现回调
2045,000001_2012-12-31_43,0,0,0.99101,股市尾盘大跳水-快跑吧美国股市崩盘
2046,000001_2012-12-31_46,0,0,0.19936,没有回档上涨，没人跟进，主力慢慢拉吧，阿呆
2047,000001_2012-12-31_49,0,0,0.00566,上证上涨以来第一次有上涨跳空窃口，还有两个才
2048,000001_2012-12-31_50,0,0,0.20859,【午评】  兑现脱身，清仓过节 ★★★★★
2049,000001_2012-12-31_51,0,0,0.45676,▲历年节日后都是下跌，都是利空在节日间出，速
2050,000001_2012-12-31_56,0,0,0.31673,大家发，元旦前后空仓。春节后大盘见1800点！
2051,000001_2012-12-31_57,0,0,0.996,今日终于价值回归
2052,000001_2012-12-31_59,0,0,0.08515,主力拉高出货大家小心！不清仓还待何时啊！
2053,000001_2012-12-31_61,0,0,0.24921,大小非出货欢︻$▅▆▇◤回落，先卖出准备吃套
2054,000001_2012-12-31_62,0,0,0.24921,大小非出货欢︻$▅▆▇◤回落，先卖出准备吃套
2055,000001_2012-12-31_65,0,0,0.59108,“最后一日”逢高减持为上策
2056,000001_2012-12-31_66,0,0,0.59108,“最后一日”逢高减持为上策
